date,state,city,dead,confirmed,day
2020-07-30,RJ,São Gonçalo/RJ,579,8257,147
2020-07-30,RJ,São José de Ubá/RJ,0,123,147
2020-07-30,RJ,São José do Vale do Rio Preto/RJ,12,323,147
2020-07-30,RJ,São João da Barra/RJ,9,543,147
2020-07-30,RJ,São João de Meriti/RJ,315,2261,147
2020-07-30,RJ,São Pedro da Aldeia/RJ,17,773,147
2020-07-30,RJ,São Sebastião do Alto/RJ,1,16,147
2020-07-30,RJ,Tanguá/RJ,36,591,147
2020-07-30,RJ,Teresópolis/RJ,79,2398,147
2020-07-30,RJ,Trajano de Moraes/RJ,0,47,147
2020-07-30,RJ,Três Rios/RJ,44,1121,147
2020-07-30,RJ,Valença/RJ,11,326,147
2020-07-30,RJ,Varre-Sai/RJ,0,135,147
2020-07-30,RJ,Vassouras/RJ,19,513,147
2020-07-30,RJ,Volta Redonda/RJ,117,3361,147
2020-07-31,RJ,Angra dos Reis/RJ,115,3817,148
2020-07-31,RJ,Aperibé/RJ,5,141,148
2020-07-31,RJ,Araruama/RJ,42,618,148
2020-07-31,RJ,Areal/RJ,3,119,148
2020-07-31,RJ,Armação dos Búzios/RJ,10,243,148
2020-07-31,RJ,Arraial do Cabo/RJ,5,121,148
2020-07-31,RJ,Barra Mansa/RJ,68,855,148
2020-07-31,RJ,Barra do Piraí/RJ,37,669,148
2020-07-31,RJ,Belford Roxo/RJ,209,2150,148
2020-07-31,RJ,Bom Jardim/RJ,3,94,148
2020-07-31,RJ,Bom Jesus do Itabapoana/RJ,10,405,148
2020-07-31,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,0,148
2020-07-31,RJ,Cabo Frio/RJ,79,1458,148
2020-07-31,RJ,Cachoeiras de Macacu/RJ,25,457,148
2020-07-31,RJ,Cambuci/RJ,1,102,148
2020-07-31,RJ,Campos dos Goytacazes/RJ,211,3020,148
2020-07-31,RJ,Cantagalo/RJ,1,46,148
2020-07-31,RJ,Carapebus/RJ,4,217,148
2020-07-31,RJ,Cardoso Moreira/RJ,1,202,148
2020-07-31,RJ,Carmo/RJ,2,98,148
2020-07-31,RJ,Casimiro de Abreu/RJ,17,588,148
2020-07-31,RJ,Comendador Levy Gasparian/RJ,1,86,148
2020-07-31,RJ,Conceição de Macabu/RJ,6,368,148
2020-07-31,RJ,Cordeiro/RJ,1,94,148
2020-07-31,RJ,Duas Barras/RJ,1,43,148
2020-07-31,RJ,Duque de Caxias/RJ,576,6301,148
2020-07-31,RJ,Engenheiro Paulo de Frontin/RJ,3,97,148
2020-07-31,RJ,Guapimirim/RJ,44,1166,148
2020-07-31,RJ,Iguaba Grande/RJ,23,334,148
2020-07-31,RJ,Itaboraí/RJ,167,3329,148
2020-07-31,RJ,Itaguaí/RJ,89,1868,148
2020-07-31,RJ,Italva/RJ,5,210,148
2020-07-31,RJ,Itaocara/RJ,13,223,148
2020-07-31,RJ,Itaperuna/RJ,30,1715,148
2020-07-31,RJ,Itatiaia/RJ,4,161,148
2020-07-31,RJ,Japeri/RJ,19,229,148
2020-07-31,RJ,Laje do Muriaé/RJ,0,196,148
2020-07-31,RJ,Macaé/RJ,114,5629,148
2020-07-31,RJ,Macuco/RJ,2,43,148
2020-07-31,RJ,Magé/RJ,158,2507,148
2020-07-31,RJ,Mangaratiba/RJ,28,561,148
2020-07-31,RJ,Maricá/RJ,83,2125,148
2020-07-31,RJ,Mendes/RJ,2,95,148
2020-07-31,RJ,Mesquita/RJ,135,985,148
2020-07-31,RJ,Miguel Pereira/RJ,11,208,148
2020-07-31,RJ,Miracema/RJ,3,242,148
2020-07-31,RJ,Natividade/RJ,3,283,148
2020-07-31,RJ,Nilópolis/RJ,124,926,148
2020-07-31,RJ,Niterói/RJ,309,9079,148
2020-07-31,RJ,Nova Friburgo/RJ,65,1278,148
2020-07-31,RJ,Nova Iguaçu/RJ,429,4142,148
2020-07-31,RJ,Paracambi/RJ,24,491,148
2020-07-31,RJ,Paraty/RJ,23,512,148
2020-07-31,RJ,Paraíba do Sul/RJ,22,623,148
2020-07-31,RJ,Paty do Alferes/RJ,5,152,148
2020-07-31,RJ,Petrópolis/RJ,144,1251,148
2020-07-31,RJ,Pinheiral/RJ,8,304,148
2020-07-31,RJ,Piraí/RJ,8,417,148
2020-07-31,RJ,Porciúncula/RJ,10,327,148
2020-07-31,RJ,Porto Real/RJ,6,185,148
2020-07-31,RJ,Quatis/RJ,1,57,148
2020-07-31,RJ,Queimados/RJ,40,2017,148
2020-07-31,RJ,Quissamã/RJ,12,309,148
2020-07-31,RJ,Resende/RJ,46,1091,148
2020-07-31,RJ,Rio Bonito/RJ,34,870,148
2020-07-31,RJ,Rio Claro/RJ,10,208,148
2020-07-31,RJ,Rio das Flores/RJ,2,14,148
2020-07-31,RJ,Rio das Ostras/RJ,58,1237,148
2020-07-31,RJ,Rio de Janeiro/RJ,8310,71322,148
2020-07-31,RJ,Santa Maria Madalena/RJ,2,84,148
2020-07-31,RJ,Santo Antônio de Pádua/RJ,6,726,148
2020-07-31,RJ,Sapucaia/RJ,21,232,148
2020-07-31,RJ,Saquarema/RJ,43,597,148
2020-07-31,RJ,Seropédica/RJ,41,605,148
2020-07-31,RJ,Silva Jardim/RJ,4,115,148
2020-07-31,RJ,Sumidouro/RJ,7,41,148
2020-07-31,RJ,São Fidélis/RJ,15,205,148
2020-07-31,RJ,São Francisco de Itabapoana/RJ,20,391,148
2020-07-31,RJ,São Gonçalo/RJ,587,8417,148
2020-07-31,RJ,São José de Ubá/RJ,0,123,148
2020-07-31,RJ,São José do Vale do Rio Preto/RJ,13,324,148
2020-07-31,RJ,São João da Barra/RJ,9,561,148
2020-07-31,RJ,São João de Meriti/RJ,319,2282,148
2020-07-31,RJ,São Pedro da Aldeia/RJ,17,790,148
2020-07-31,RJ,São Sebastião do Alto/RJ,1,17,148
2020-07-31,RJ,Tanguá/RJ,36,600,148
2020-07-31,RJ,Teresópolis/RJ,85,2444,148
2020-07-31,RJ,Trajano de Moraes/RJ,0,47,148
2020-07-31,RJ,Três Rios/RJ,45,1149,148
2020-07-31,RJ,Valença/RJ,10,326,148
2020-07-31,RJ,Varre-Sai/RJ,0,137,148
2020-07-31,RJ,Vassouras/RJ,19,515,148
2020-07-31,RJ,Volta Redonda/RJ,118,3437,148
2020-08-01,RJ,Angra dos Reis/RJ,115,3822,149
2020-08-01,RJ,Aperibé/RJ,5,143,149
2020-08-01,RJ,Araruama/RJ,42,651,149
2020-08-01,RJ,Areal/RJ,3,123,149
2020-08-01,RJ,Armação dos Búzios/RJ,10,243,149
2020-08-01,RJ,Arraial do Cabo/RJ,5,121,149
2020-08-01,RJ,Barra Mansa/RJ,71,878,149
2020-08-01,RJ,Barra do Piraí/RJ,37,686,149
2020-08-01,RJ,Belford Roxo/RJ,209,2205,149
2020-08-01,RJ,Bom Jardim/RJ,3,95,149
2020-08-01,RJ,Bom Jesus do Itabapoana/RJ,13,412,149
2020-08-01,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,0,149
2020-08-01,RJ,Cabo Frio/RJ,81,1479,149
2020-08-01,RJ,Cachoeiras de Macacu/RJ,25,464,149
2020-08-01,RJ,Cambuci/RJ,1,103,149
2020-08-01,RJ,Campos dos Goytacazes/RJ,211,3063,149
2020-08-01,RJ,Cantagalo/RJ,1,46,149
2020-08-01,RJ,Carapebus/RJ,4,218,149
2020-08-01,RJ,Cardoso Moreira/RJ,1,202,149
2020-08-01,RJ,Carmo/RJ,2,99,149
2020-08-01,RJ,Casimiro de Abreu/RJ,17,589,149
2020-08-01,RJ,Comendador Levy Gasparian/RJ,1,87,149
2020-08-01,RJ,Conceição de Macabu/RJ,6,371,149
2020-08-01,RJ,Cordeiro/RJ,1,96,149
2020-08-01,RJ,Duas Barras/RJ,1,43,149
2020-08-01,RJ,Duque de Caxias/RJ,578,6417,149
2020-08-01,RJ,Engenheiro Paulo de Frontin/RJ,3,97,149
2020-08-01,RJ,Guapimirim/RJ,44,1182,149
2020-08-01,RJ,Iguaba Grande/RJ,23,338,149
2020-08-01,RJ,Itaboraí/RJ,168,3352,149
2020-08-01,RJ,Itaguaí/RJ,91,1871,149
2020-08-01,RJ,Italva/RJ,5,212,149
2020-08-01,RJ,Itaocara/RJ,13,229,149
2020-08-01,RJ,Itaperuna/RJ,30,1755,149
2020-08-01,RJ,Itatiaia/RJ,4,168,149
2020-08-01,RJ,Japeri/RJ,19,229,149
2020-08-01,RJ,Laje do Muriaé/RJ,0,199,149
2020-08-01,RJ,Macaé/RJ,115,5647,149
2020-08-01,RJ,Macuco/RJ,2,43,149
2020-08-01,RJ,Magé/RJ,160,2512,149
2020-08-01,RJ,Mangaratiba/RJ,29,562,149
2020-08-01,RJ,Maricá/RJ,83,2166,149
2020-08-01,RJ,Mendes/RJ,2,98,149
2020-08-01,RJ,Mesquita/RJ,136,1003,149
2020-08-01,RJ,Miguel Pereira/RJ,11,210,149
2020-08-01,RJ,Miracema/RJ,3,251,149
2020-08-01,RJ,Natividade/RJ,3,284,149
2020-08-01,RJ,Nilópolis/RJ,126,935,149
2020-08-01,RJ,Niterói/RJ,309,9079,149
2020-08-01,RJ,Nova Friburgo/RJ,64,1325,149
2020-08-01,RJ,Nova Iguaçu/RJ,431,4188,149
2020-08-01,RJ,Paracambi/RJ,24,492,149
2020-08-01,RJ,Paraty/RJ,23,513,149
2020-08-01,RJ,Paraíba do Sul/RJ,22,631,149
2020-08-01,RJ,Paty do Alferes/RJ,5,154,149
2020-08-01,RJ,Petrópolis/RJ,145,1264,149
2020-08-01,RJ,Pinheiral/RJ,9,310,149
2020-08-01,RJ,Piraí/RJ,8,423,149
2020-08-01,RJ,Porciúncula/RJ,10,336,149
2020-08-01,RJ,Porto Real/RJ,6,187,149
2020-08-01,RJ,Quatis/RJ,1,57,149
2020-08-01,RJ,Queimados/RJ,41,2022,149
2020-08-01,RJ,Quissamã/RJ,13,310,149
2020-08-01,RJ,Resende/RJ,48,1113,149
2020-08-01,RJ,Rio Bonito/RJ,34,905,149
2020-08-01,RJ,Rio Claro/RJ,10,210,149
2020-08-01,RJ,Rio das Flores/RJ,2,14,149
2020-08-01,RJ,Rio das Ostras/RJ,60,1247,149
2020-08-01,RJ,Rio de Janeiro/RJ,8344,71792,149
2020-08-01,RJ,Santa Maria Madalena/RJ,2,85,149
2020-08-01,RJ,Santo Antônio de Pádua/RJ,6,743,149
2020-08-01,RJ,Sapucaia/RJ,22,239,149
2020-08-01,RJ,Saquarema/RJ,43,635,149
2020-08-01,RJ,Seropédica/RJ,41,607,149
2020-08-01,RJ,Silva Jardim/RJ,4,116,149
2020-08-01,RJ,Sumidouro/RJ,8,43,149
2020-08-01,RJ,São Fidélis/RJ,15,205,149
2020-08-01,RJ,São Francisco de Itabapoana/RJ,20,397,149
2020-08-01,RJ,São Gonçalo/RJ,593,8572,149
2020-08-01,RJ,São José de Ubá/RJ,0,123,149
2020-08-01,RJ,São José do Vale do Rio Preto/RJ,13,325,149
2020-08-01,RJ,São João da Barra/RJ,9,574,149
2020-08-01,RJ,São João de Meriti/RJ,323,2345,149
2020-08-01,RJ,São Pedro da Aldeia/RJ,17,790,149
2020-08-01,RJ,São Sebastião do Alto/RJ,1,17,149
2020-08-01,RJ,Tanguá/RJ,36,607,149
2020-08-01,RJ,Teresópolis/RJ,88,2473,149
2020-08-01,RJ,Trajano de Moraes/RJ,0,47,149
2020-08-01,RJ,Três Rios/RJ,45,1174,149
2020-08-01,RJ,Valença/RJ,10,332,149
2020-08-01,RJ,Varre-Sai/RJ,0,140,149
2020-08-01,RJ,Vassouras/RJ,19,515,149
2020-08-01,RJ,Volta Redonda/RJ,119,3538,149
2020-08-02,RJ,Angra dos Reis/RJ,115,3822,150
2020-08-02,RJ,Aperibé/RJ,5,143,150
2020-08-02,RJ,Araruama/RJ,42,651,150
2020-08-02,RJ,Areal/RJ,3,123,150
2020-08-02,RJ,Armação dos Búzios/RJ,10,243,150
2020-08-02,RJ,Arraial do Cabo/RJ,5,121,150
2020-08-02,RJ,Barra Mansa/RJ,71,878,150
2020-08-02,RJ,Barra do Piraí/RJ,37,686,150
2020-08-02,RJ,Belford Roxo/RJ,209,2205,150
2020-08-02,RJ,Bom Jardim/RJ,3,95,150
2020-08-02,RJ,Bom Jesus do Itabapoana/RJ,13,412,150
2020-08-02,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,0,150
2020-08-02,RJ,Cabo Frio/RJ,81,1479,150
2020-08-02,RJ,Cachoeiras de Macacu/RJ,25,464,150
2020-08-02,RJ,Cambuci/RJ,1,103,150
2020-08-02,RJ,Campos dos Goytacazes/RJ,211,3063,150
2020-08-02,RJ,Cantagalo/RJ,1,46,150
2020-08-02,RJ,Carapebus/RJ,4,218,150
2020-08-02,RJ,Cardoso Moreira/RJ,1,202,150
2020-08-02,RJ,Carmo/RJ,2,99,150
2020-08-02,RJ,Casimiro de Abreu/RJ,17,589,150
2020-08-02,RJ,Comendador Levy Gasparian/RJ,1,87,150
2020-08-02,RJ,Conceição de Macabu/RJ,6,371,150
2020-08-02,RJ,Cordeiro/RJ,1,96,150
2020-08-02,RJ,Duas Barras/RJ,1,43,150
2020-08-02,RJ,Duque de Caxias/RJ,578,6417,150
2020-08-02,RJ,Engenheiro Paulo de Frontin/RJ,3,97,150
2020-08-02,RJ,Guapimirim/RJ,44,1182,150
2020-08-02,RJ,Iguaba Grande/RJ,23,338,150
2020-08-02,RJ,Itaboraí/RJ,169,3353,150
2020-08-02,RJ,Itaguaí/RJ,91,1871,150
2020-08-02,RJ,Italva/RJ,5,212,150
2020-08-02,RJ,Itaocara/RJ,13,229,150
2020-08-02,RJ,Itaperuna/RJ,30,1755,150
2020-08-02,RJ,Itatiaia/RJ,4,168,150
2020-08-02,RJ,Japeri/RJ,19,229,150
2020-08-02,RJ,Laje do Muriaé/RJ,0,199,150
2020-08-02,RJ,Macaé/RJ,115,5647,150
2020-08-02,RJ,Macuco/RJ,2,43,150
2020-08-02,RJ,Magé/RJ,160,2512,150
2020-08-02,RJ,Mangaratiba/RJ,29,562,150
2020-08-02,RJ,Maricá/RJ,83,2166,150
2020-08-02,RJ,Mendes/RJ,2,98,150
2020-08-02,RJ,Mesquita/RJ,136,1003,150
2020-08-02,RJ,Miguel Pereira/RJ,11,210,150
2020-08-02,RJ,Miracema/RJ,3,251,150
2020-08-02,RJ,Natividade/RJ,3,284,150
2020-08-02,RJ,Nilópolis/RJ,126,935,150
2020-08-02,RJ,Niterói/RJ,309,9079,150
2020-08-02,RJ,Nova Friburgo/RJ,64,1325,150
2020-08-02,RJ,Nova Iguaçu/RJ,431,4188,150
2020-08-02,RJ,Paracambi/RJ,24,492,150
2020-08-02,RJ,Paraty/RJ,23,513,150
2020-08-02,RJ,Paraíba do Sul/RJ,22,631,150
2020-08-02,RJ,Paty do Alferes/RJ,5,154,150
2020-08-02,RJ,Petrópolis/RJ,145,1264,150
2020-08-02,RJ,Pinheiral/RJ,10,311,150
2020-08-02,RJ,Piraí/RJ,8,423,150
2020-08-02,RJ,Porciúncula/RJ,10,336,150
2020-08-02,RJ,Porto Real/RJ,6,187,150
2020-08-02,RJ,Quatis/RJ,1,57,150
2020-08-02,RJ,Queimados/RJ,41,2022,150
2020-08-02,RJ,Quissamã/RJ,13,310,150
2020-08-02,RJ,Resende/RJ,48,1113,150
2020-08-02,RJ,Rio Bonito/RJ,34,905,150
2020-08-02,RJ,Rio Claro/RJ,10,210,150
2020-08-02,RJ,Rio das Flores/RJ,2,14,150
2020-08-02,RJ,Rio das Ostras/RJ,60,1247,150
2020-08-02,RJ,Rio de Janeiro/RJ,8358,71802,150
2020-08-02,RJ,Santa Maria Madalena/RJ,2,85,150
2020-08-02,RJ,Santo Antônio de Pádua/RJ,6,743,150
2020-08-02,RJ,Sapucaia/RJ,22,239,150
2020-08-02,RJ,Saquarema/RJ,43,635,150
2020-08-02,RJ,Seropédica/RJ,41,607,150
2020-08-02,RJ,Silva Jardim/RJ,4,116,150
2020-08-02,RJ,Sumidouro/RJ,8,43,150
2020-08-02,RJ,São Fidélis/RJ,15,205,150
2020-08-02,RJ,São Francisco de Itabapoana/RJ,20,397,150
2020-08-02,RJ,São Gonçalo/RJ,593,8572,150
2020-08-02,RJ,São José de Ubá/RJ,0,123,150
2020-08-02,RJ,São José do Vale do Rio Preto/RJ,13,325,150
2020-08-02,RJ,São João da Barra/RJ,9,574,150
2020-08-02,RJ,São João de Meriti/RJ,323,2345,150
2020-08-02,RJ,São Pedro da Aldeia/RJ,17,790,150
2020-08-02,RJ,São Sebastião do Alto/RJ,1,17,150
2020-08-02,RJ,Tanguá/RJ,36,607,150
2020-08-02,RJ,Teresópolis/RJ,88,2473,150
2020-08-02,RJ,Trajano de Moraes/RJ,0,47,150
2020-08-02,RJ,Três Rios/RJ,45,1174,150
2020-08-02,RJ,Valença/RJ,10,332,150
2020-08-02,RJ,Varre-Sai/RJ,0,140,150
2020-08-02,RJ,Vassouras/RJ,19,515,150
2020-08-02,RJ,Volta Redonda/RJ,119,3538,150
2020-08-03,RJ,Angra dos Reis/RJ,115,3823,151
2020-08-03,RJ,Aperibé/RJ,5,143,151
2020-08-03,RJ,Araruama/RJ,42,651,151
2020-08-03,RJ,Areal/RJ,3,123,151
2020-08-03,RJ,Armação dos Búzios/RJ,10,244,151
2020-08-03,RJ,Arraial do Cabo/RJ,5,121,151
2020-08-03,RJ,Barra Mansa/RJ,71,890,151
2020-08-03,RJ,Barra do Piraí/RJ,37,694,151
2020-08-03,RJ,Belford Roxo/RJ,210,2315,151
2020-08-03,RJ,Bom Jardim/RJ,3,95,151
2020-08-03,RJ,Bom Jesus do Itabapoana/RJ,13,413,151
2020-08-03,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,0,151
2020-08-03,RJ,Cabo Frio/RJ,81,1480,151
2020-08-03,RJ,Cachoeiras de Macacu/RJ,25,465,151
2020-08-03,RJ,Cambuci/RJ,1,103,151
2020-08-03,RJ,Campos dos Goytacazes/RJ,211,3094,151
2020-08-03,RJ,Cantagalo/RJ,1,47,151
2020-08-03,RJ,Carapebus/RJ,4,219,151
2020-08-03,RJ,Cardoso Moreira/RJ,1,204,151
2020-08-03,RJ,Carmo/RJ,2,100,151
2020-08-03,RJ,Casimiro de Abreu/RJ,17,589,151
2020-08-03,RJ,Comendador Levy Gasparian/RJ,1,87,151
2020-08-03,RJ,Conceição de Macabu/RJ,6,371,151
2020-08-03,RJ,Cordeiro/RJ,1,96,151
2020-08-03,RJ,Duas Barras/RJ,1,44,151
2020-08-03,RJ,Duque de Caxias/RJ,579,6428,151
2020-08-03,RJ,Engenheiro Paulo de Frontin/RJ,3,98,151
2020-08-03,RJ,Guapimirim/RJ,44,1183,151
2020-08-03,RJ,Iguaba Grande/RJ,23,338,151
2020-08-03,RJ,Itaboraí/RJ,169,3359,151
2020-08-03,RJ,Itaguaí/RJ,91,1873,151
2020-08-03,RJ,Italva/RJ,5,213,151
2020-08-03,RJ,Itaocara/RJ,14,238,151
2020-08-03,RJ,Itaperuna/RJ,30,1760,151
2020-08-03,RJ,Itatiaia/RJ,4,168,151
2020-08-03,RJ,Japeri/RJ,19,229,151
2020-08-03,RJ,Laje do Muriaé/RJ,0,199,151
2020-08-03,RJ,Macaé/RJ,115,5665,151
2020-08-03,RJ,Macuco/RJ,2,43,151
2020-08-03,RJ,Magé/RJ,160,2514,151
2020-08-03,RJ,Mangaratiba/RJ,29,562,151
2020-08-03,RJ,Maricá/RJ,83,2176,151
2020-08-03,RJ,Mendes/RJ,2,98,151
2020-08-03,RJ,Mesquita/RJ,138,1005,151
2020-08-03,RJ,Miguel Pereira/RJ,11,210,151
2020-08-03,RJ,Miracema/RJ,3,251,151
2020-08-03,RJ,Natividade/RJ,3,287,151
2020-08-03,RJ,Nilópolis/RJ,126,937,151
2020-08-03,RJ,Niterói/RJ,309,9079,151
2020-08-03,RJ,Nova Friburgo/RJ,65,1345,151
2020-08-03,RJ,Nova Iguaçu/RJ,435,4198,151
2020-08-03,RJ,Paracambi/RJ,24,492,151
2020-08-03,RJ,Paraty/RJ,23,516,151
2020-08-03,RJ,Paraíba do Sul/RJ,22,636,151
2020-08-03,RJ,Paty do Alferes/RJ,5,154,151
2020-08-03,RJ,Petrópolis/RJ,145,1267,151
2020-08-03,RJ,Pinheiral/RJ,10,317,151
2020-08-03,RJ,Piraí/RJ,8,428,151
2020-08-03,RJ,Porciúncula/RJ,10,336,151
2020-08-03,RJ,Porto Real/RJ,6,201,151
2020-08-03,RJ,Quatis/RJ,1,57,151
2020-08-03,RJ,Queimados/RJ,41,2036,151
2020-08-03,RJ,Quissamã/RJ,13,312,151
2020-08-03,RJ,Resende/RJ,48,1114,151
2020-08-03,RJ,Rio Bonito/RJ,34,915,151
2020-08-03,RJ,Rio Claro/RJ,10,214,151
2020-08-03,RJ,Rio das Flores/RJ,2,14,151
2020-08-03,RJ,Rio das Ostras/RJ,59,1287,151
2020-08-03,RJ,Rio de Janeiro/RJ,8371,72079,151
2020-08-03,RJ,Santa Maria Madalena/RJ,2,85,151
2020-08-03,RJ,Santo Antônio de Pádua/RJ,6,744,151
2020-08-03,RJ,Sapucaia/RJ,22,238,151
2020-08-03,RJ,Saquarema/RJ,43,635,151
2020-08-03,RJ,Seropédica/RJ,41,607,151
2020-08-03,RJ,Silva Jardim/RJ,4,117,151
2020-08-03,RJ,Sumidouro/RJ,8,43,151
2020-08-03,RJ,São Fidélis/RJ,15,206,151
2020-08-03,RJ,São Francisco de Itabapoana/RJ,20,405,151
2020-08-03,RJ,São Gonçalo/RJ,595,8610,151
2020-08-03,RJ,São José de Ubá/RJ,0,123,151
2020-08-03,RJ,São José do Vale do Rio Preto/RJ,13,333,151
2020-08-03,RJ,São João da Barra/RJ,9,585,151
2020-08-03,RJ,São João de Meriti/RJ,324,2354,151
2020-08-03,RJ,São Pedro da Aldeia/RJ,17,790,151
2020-08-03,RJ,São Sebastião do Alto/RJ,1,17,151
2020-08-03,RJ,Tanguá/RJ,36,610,151
2020-08-03,RJ,Teresópolis/RJ,88,2500,151
2020-08-03,RJ,Trajano de Moraes/RJ,0,47,151
2020-08-03,RJ,Três Rios/RJ,45,1174,151
2020-08-03,RJ,Valença/RJ,10,332,151
2020-08-03,RJ,Varre-Sai/RJ,0,140,151
2020-08-03,RJ,Vassouras/RJ,19,526,151
2020-08-03,RJ,Volta Redonda/RJ,126,3601,151
2020-08-04,RJ,Angra dos Reis/RJ,117,3836,152
2020-08-04,RJ,Aperibé/RJ,6,144,152
2020-08-04,RJ,Araruama/RJ,43,652,152
2020-08-04,RJ,Areal/RJ,3,123,152
2020-08-04,RJ,Armação dos Búzios/RJ,10,245,152
2020-08-04,RJ,Arraial do Cabo/RJ,6,122,152
2020-08-04,RJ,Barra Mansa/RJ,72,891,152
2020-08-04,RJ,Barra do Piraí/RJ,40,700,152
2020-08-04,RJ,Belford Roxo/RJ,216,2322,152
2020-08-04,RJ,Bom Jardim/RJ,3,95,152
2020-08-04,RJ,Bom Jesus do Itabapoana/RJ,13,413,152
2020-08-04,RJ,CASO SEM LOCALIZAÇÃO DEFINIDA/RJ,0,0,152
2020-08-04,RJ,Cabo Frio/RJ,82,1488,152
2020-08-04,RJ,Cachoeiras de Macacu/RJ,25,465,152
2020-08-04,RJ,Cambuci/RJ,1,103,152
2020-08-04,RJ,Campos dos Goytacazes/RJ,211,3095,152
2020-08-04,RJ,Cantagalo/RJ,1,47,152
2020-08-04,RJ,Carapebus/RJ,4,219,152
2020-08-04,RJ,Cardoso Moreira/RJ,1,204,152
2020-08-04,RJ,Carmo/RJ,2,100,152
2020-08-04,RJ,Casimiro de Abreu/RJ,17,589,152
2020-08-04,RJ,Comendador Levy Gasparian/RJ,1,87,152
2020-08-04,RJ,Conceição de Macabu/RJ,6,371,152
2020-08-04,RJ,Cordeiro/RJ,1,96,152
2020-08-04,RJ,Duas Barras/RJ,1,44,152
2020-08-04,RJ,Duque de Caxias/RJ,582,6445,152
2020-08-04,RJ,Engenheiro Paulo de Frontin/RJ,3,98,152
2020-08-04,RJ,Guapimirim/RJ,46,1185,152
2020-08-04,RJ,Iguaba Grande/RJ,23,338,152
2020-08-04,RJ,Itaboraí/RJ,171,3371,152
2020-08-04,RJ,Itaguaí/RJ,94,1877,152
2020-08-04,RJ,Italva/RJ,6,215,152
2020-08-04,RJ,Itaocara/RJ,14,238,152
2020-08-04,RJ,Itaperuna/RJ,33,1763,152
2020-08-04,RJ,Itatiaia/RJ,4,169,152
2020-08-04,RJ,Japeri/RJ,19,230,152
2020-08-04,RJ,Laje do Muriaé/RJ,0,199,152
2020-08-04,RJ,Macaé/RJ,116,5666,152
2020-08-04,RJ,Macuco/RJ,1,42,152
2020-08-04,RJ,Magé/RJ,162,2519,152
2020-08-04,RJ,Mangaratiba/RJ,29,562,152
2020-08-04,RJ,Maricá/RJ,83,2180,152
2020-08-04,RJ,Mendes/RJ,2,98,152
2020-08-04,RJ,Mesquita/RJ,140,1007,152
2020-08-04,RJ,Miguel Pereira/RJ,12,211,152
2020-08-04,RJ,Miracema/RJ,3,251,152
2020-08-04,RJ,Natividade/RJ,3,287,152
2020-08-04,RJ,Nilópolis/RJ,128,939,152
2020-08-04,RJ,Niterói/RJ,309,9079,152
2020-08-04,RJ,Nova Friburgo/RJ,65,1353,152
2020-08-04,RJ,Nova Iguaçu/RJ,441,4207,152
2020-08-04,RJ,Paracambi/RJ,23,491,152
2020-08-04,RJ,Paraty/RJ,24,517,152
2020-08-04,RJ,Paraíba do Sul/RJ,22,636,152
2020-08-04,RJ,Paty do Alferes/RJ,5,154,152
2020-08-04,RJ,Petrópolis/RJ,146,1275,152
2020-08-04,RJ,Pinheiral/RJ,10,317,152
2020-08-04,RJ,Piraí/RJ,8,428,152
2020-08-04,RJ,Porciúncula/RJ,10,336,152
2020-08-04,RJ,Porto Real/RJ,7,202,152
2020-08-04,RJ,Quatis/RJ,1,57,152
2020-08-04,RJ,Queimados/RJ,41,2037,152
2020-08-04,RJ,Quissamã/RJ,13,313,152
2020-08-04,RJ,Resende/RJ,52,1123,152
2020-08-04,RJ,Rio Bonito/RJ,35,916,152
2020-08-04,RJ,Rio Claro/RJ,10,214,152
2020-08-04,RJ,Rio das Flores/RJ,2,14,152
2020-08-04,RJ,Rio das Ostras/RJ,59,1289,152
2020-08-04,RJ,Rio de Janeiro/RJ,8419,72722,152
2020-08-04,RJ,Santa Maria Madalena/RJ,2,85,152
2020-08-04,RJ,Santo Antônio de Pádua/RJ,6,744,152
2020-08-04,RJ,Sapucaia/RJ,22,238,152
2020-08-04,RJ,Saquarema/RJ,43,637,152
2020-08-04,RJ,Seropédica/RJ,45,611,152
2020-08-04,RJ,Silva Jardim/RJ,4,117,152
2020-08-04,RJ,Sumidouro/RJ,8,43,152
2020-08-04,RJ,São Fidélis/RJ,15,206,152
2020-08-04,RJ,São Francisco de Itabapoana/RJ,20,405,152
2020-08-04,RJ,São Gonçalo/RJ,599,8626,152
2020-08-04,RJ,São José de Ubá/RJ,0,123,152
2020-08-04,RJ,São José do Vale do Rio Preto/RJ,13,333,152
2020-08-04,RJ,São João da Barra/RJ,9,585,152
2020-08-04,RJ,São João de Meriti/RJ,326,2359,152
2020-08-04,RJ,São Pedro da Aldeia/RJ,17,791,152
2020-08-04,RJ,São Sebastião do Alto/RJ,1,17,152
2020-08-04,RJ,Tanguá/RJ,36,610,152
2020-08-04,RJ,Teresópolis/RJ,89,2508,152
2020-08-04,RJ,Trajano de Moraes/RJ,0,47,152
2020-08-04,RJ,Três Rios/RJ,46,1176,152
2020-08-04,RJ,Valença/RJ,10,332,152
